"anno"	"mese"	"giorno"	"tmed"	"tmax"	"tmin"	"urel"	"prec"
2011	4	1	12.4266662597656	14.9399995803833	9.95400047302246	86.1093444824219	0
2011	4	2	12.6168336868286	14.668999671936	10.4099998474121	86.7091293334961	1.73472347597681e-18
2011	4	3	11.9679584503174	13.8140001296997	9.85999965667725	92.3790283203125	0.00799999982118607
2011	4	4	13.085958480835	14.6949996948242	10.9350004196167	90.3158416748047	0.0730000019073486
2011	4	5	13.7637920379639	16.8939990997314	10.6529998779297	74.6969375610352	0
2011	4	6	13.0218334197998	16.2229995727539	9.19799995422363	71.205924987793	-6.93889390390723e-18
2011	4	7	14.0149583816528	16.3859996795654	11.3199996948242	81.5887145996094	0
2011	4	8	14.3338747024536	15.7950000762939	12.7270002365112	88.7956390380859	8.67361737988404e-19
2011	4	9	14.3782501220703	16.4990005493164	11.3430004119873	90.0180358886719	0.0248359993100166
2011	4	10	15.7483329772949	20.7859992980957	11.0299997329712	71.8010482788086	0.000100000004749745
2011	4	11	15.0166664123535	19.8579998016357	10.2019996643066	68.4990310668945	0
2011	4	12	14.4809579849243	16.0839996337891	11.2659997940063	88.4910202026367	0.129999995231628
2011	4	13	13.4662504196167	15.6820001602173	10.1789999008179	65.4759979248047	0.154200005531311
2011	4	14	11.8449583053589	14.6099996566772	8.91600036621094	77.2276916503906	1.92800006866455
2011	4	15	11.159083366394	14	8.94799995422363	80.3321762084961	13.1197006225586
2011	4	16	11.8627080917358	15.6890001296997	7.08300018310547	69.4156341552734	-8.88178419700125e-16
2011	4	17	12.0947914123535	15.4029998779297	7.34100008010864	70.0643463134766	0
2011	4	18	11.6070003509521	15.0880002975464	6.61199998855591	71.7658920288086	0
2011	4	19	12.346791267395	16.8190002441406	6.84000015258789	69.3663330078125	0
2011	4	20	12.6794166564941	16.318000793457	7.20499992370605	72.2115325927734	-2.77555756156289e-17
2011	4	21	13.0981664657593	16.0429992675781	9.44400024414062	75.6299819946289	0
2011	4	22	13.2562913894653	17.7089996337891	8.27999973297119	71.2925186157227	0.09200000166893
2011	4	23	14.4362087249756	16.4109992980957	13.2550001144409	85.5708465576172	2.00860004425049
2011	4	24	14.2604999542236	16.0230007171631	12.121000289917	83.8400039672852	0.0140000000596051
2011	4	25	15.382791519165	20.0170001983643	10.7119998931885	79.1395645141602	2.075
2011	4	26	15.8342914581299	19.4080009460449	11.7259998321533	72.7251815795898	3.90299987792969
2011	4	27	14.9113330841064	17.7169990539551	11.2259998321533	79.1429977416992	0.931999969482422
2011	4	28	14.0807914733887	17.1180000305176	9.94299983978271	80.7706527709961	0.372000002861023
2011	4	29	14.6045837402344	18.0049991607666	10.5620002746582	79.5343704223633	0.0389999985694885
2011	4	30	14.9204587936401	18.6229991912842	11.3859996795654	79.7468643188477	3.7560001373291
2011	5	1	15.4966669082642	18.4599990844727	11.7360000610352	78.9169616699219	0.242000007629395
2011	5	2	15.3456249237061	17.8880004882812	11.6719999313354	81.9577407836914	5.27355936696949e-16
2011	5	3	16.3640422821045	18.0410003662109	14.6909999847412	84.056884765625	0
2011	5	4	15.0447912216187	18.0389995574951	10.3319997787476	77.4789962768555	0.659999990463257
2011	5	5	14.5772914886475	19.4930000305176	9.42099952697754	65.0378952026367	0
2011	5	6	14.4580411911011	18.0990009307861	9.07400035858154	67.5583190917969	-5.55111512312578e-17
2011	5	7	14.4490413665771	16.9899997711182	10.83899974823	79.112922668457	0
2011	5	8	14.912229810953	17.2725918522376	12.3083567160442	73.4396726591226	-3.46944695195361e-18
2011	5	9	15.5051670074463	18.496000289917	12.3000001907349	63.4920310974121	0
2011	5	10	15.8653745651245	19.9519996643066	11.0920000076294	66.8711166381836	0
2011	5	11	16.2230447712221	20.585256391618	10.8705891047576	76.3449099723622	0
2011	5	12	16.5385353426498	20.4038225741331	11.6010127196245	86.2542359235703	2.77555756156289e-17
2011	5	13	16.6607367323545	19.7224603746819	12.5290418294148	93.0148869484118	0
2011	5	14	16.4385393932827	18.8559319560946	12.9004474113133	93.0426555034905	4.44089209850063e-16
2011	5	15	15.7208337783813	18.1189994812012	11.9610004425049	82.7533340454102	12.8320007324219
2011	5	16	14.8104581832886	17.617000579834	10.0579996109009	69.3864517211914	1.77635683940025e-15
2011	5	17	15.2729997634888	17.8059997558594	10.3900003433228	78.3034362792969	0
2011	5	18	16.4524173736572	20.3939990997314	11.2259998321533	72.5676116943359	0
2011	5	19	16.5150413513184	19.2590007781982	11.6499996185303	79.1859512329102	0
2011	5	20	17.15012550354	19.1879997253418	14.2609996795654	80.2262573242188	2.77555756156289e-17
2011	5	21	17.8664588928223	20.2049999237061	13.9670000076294	79.2833023071289	0
2011	5	22	18.6859588623047	22.0860004425049	14.048999786377	73.3037796020508	0
2011	5	23	19.9715423583984	23.2339992523193	15.0790004730225	70.7721481323242	0
2011	5	24	20.511833190918	23.9029998779297	16.2140007019043	72.6740951538086	-1.0842021724855e-19
2011	5	25	21.7021675109863	25.5400009155273	16.507999420166	68.1078491210938	0
2011	5	26	20.6043758392334	24.2089996337891	15.6759996414185	73.6933212280273	0
2011	5	27	20.3164577484131	22.2210006713867	18.0189990997314	81.4241714477539	0
2011	5	28	19.6142921447754	21.4599990844727	16.257999420166	64.6699523925781	2.16840434497101e-19
2011	5	29	18.2924575805664	21.4080009460449	13.3299999237061	73.7879257202148	0
2011	5	30	18.9570407867432	22.0179996490479	13.2650003433228	72.7418060302734	0
2011	5	31	18.4008750915527	21.0219993591309	15.3269996643066	79.0468215942383	0.0150000005960464
2011	6	1	20.2237911224365	23.6149997711182	16.4599990844727	80.1396102905273	0
2011	6	2	19.8522491455078	22.7199993133545	16.6040000915527	83.7398300170898	0.240000009536743
2011	6	3	18.7267913818359	21.0960006713867	15.3179998397827	87.5874328613281	6.34500007629394
2011	6	4	19.677375793457	21.5699996948242	18.4290008544922	86.9959411621094	7.54469985961914
2011	6	5	19.5135841369629	20.9069995880127	18.2910003662109	82.0529022216797	3.54099998474121
2011	6	6	18.6043758392334	19.8339996337891	15.7770004272461	80.9084701538086	0
2011	6	7	19.1888751983643	20.9090003967285	17.7409992218018	77.7903366088867	-2.22044604925031e-16
2011	6	8	19.0871257781982	20.2530002593994	17.8819999694824	84.1942367553711	0
2011	6	9	19.1250839233398	20.44700050354	17.8530006408691	83.4694366455078	0
2011	6	10	19.044750213623	20.3129997253418	17.5259990692139	86.52197265625	0
2011	6	11	19.2167091369629	21.2880001068115	16.5400009155273	85.8138656616211	1.73472347597681e-18
2011	6	12	19.7173328399658	22.9979991912842	16.132999420166	81.5093994140625	0
2011	6	13	19.9932498931885	21.6590003967285	18.0270004272461	83.6494903564453	5.42101086242752e-20
2011	6	14	20.4164581298828	22.496000289917	17.8980007171631	86.4900512695312	0
2011	6	15	21.5921249389648	23.5020008087158	19.3740005493164	87.3663024902344	-3.3881317890172e-21
2011	6	16	22.32200050354	23.9699993133545	20.257999420166	71.1582412719727	0
2011	6	17	20.0631256103516	21.8740005493164	16.6079998016357	80.1355895996094	2.64697796016969e-22
2011	6	18	19.7963752746582	21.7189998626709	17.2719993591309	84.7905349731445	0
2011	6	19	20.3562088012695	22.6809997558594	17.4120006561279	81.5745239257812	-6.7762635780344e-21
2011	6	20	21.0925006866455	23.2140007019043	17.9589996337891	87.1711730957031	0
2011	6	21	21.0641670227051	22.8549995422363	18.6809997558594	87.3544540405273	0
2011	6	22	21.3837089538574	24.5909996032715	17.6959991455078	73.5696105957031	0
2011	6	23	21.7952919006348	25.5669994354248	16.7959995269775	64.278076171875	-1.73472347597681e-18
2011	6	24	21.6322498321533	23.632999420166	19.0440006256104	82.2165451049805	0
2011	6	25	21.7525424957275	23.5960006713867	19.1459999084473	88.3840713500977	0.000999999977648255
2011	6	26	22.6599159240723	24.1459999084473	21.0230007171631	88.1826095581055	0
2011	6	27	22.8449993133545	24.8619995117188	20.4839992523193	85.0183258056641	0
2011	6	28	22.816499710083	25.5289993286133	19.4769992828369	83.9677581787109	7.7875
2011	6	29	22.0145416259766	25.4029998779297	17.7240009307861	69.7048568725586	0
2011	6	30	21.0872497558594	23.9459991455078	16.238000869751	69.6814498901367	0
2011	7	1	22.0568752288818	24.367000579834	19.0890007019043	84.3763732910156	0
2011	7	2	22.2434997558594	24.4860000610352	19.5659999847412	86.7117614746094	5.61619987487793
2011	7	3	22.3013223548104	24.603423799709	19.3661814829228	86.0089682319229	-8.88178419700125e-16
2011	7	4	22.5833958820853	24.9612944662499	19.4487691092494	86.3183305967057	0
2011	7	5	23.0274715961534	25.4853321432548	19.7519220330112	87.3406697014527	-1.11022302462516e-16
2011	7	6	23.5713007554842	26.1012569133208	20.2137994234982	88.7768066786587	0
2011	7	7	24.1526346185472	26.7347888590449	20.7725604500004	90.3275626608183	0
2011	7	8	24.709224443812	27.3116480630242	21.3663642818079	91.6937587804263	0
2011	7	9	25.1788214897479	27.7575546078557	21.9333700882108	92.5762161699776	8.67361737988404e-19
2011	7	10	25.4991770148246	27.9982285761365	22.411737038499	92.6757559619669	0
2011	7	11	25.6080422775114	27.9593900504636	22.7396243019626	91.6931992888889	-5.42101086242752e-20
2011	7	12	25.4431685362779	27.5667591134341	22.8551910478918	89.3293672832385	0
2011	7	13	24.9423070495935	26.746055847645	22.6965964455764	85.2850810775103	-4.33680868994202e-19
2011	7	14	24.0432090759277	25.4230003356934	22.2019996643066	79.2611618041992	0
