"anno"	"mese"	"giorno"	"tmed"	"tmax"	"tmin"	"urel"	"prec"
2011	4	1	13.5120420455933	15.956000328064	11.0260000228882	75.1874465942383	0
2011	4	2	13.4358749389648	16.1110000610352	11.3179998397827	80.6630020141602	-6.93889390390723e-18
2011	4	3	12.3047504425049	14.3839998245239	9.75699996948242	87.3974838256836	0
2011	4	4	13.1800832748413	15.0729999542236	10.7370004653931	88.4418258666992	0.175
2011	4	5	14.2505416870117	18.17799949646	10.8520002365112	69.6888046264648	0
2011	4	6	14.0954580307007	16.6650009155273	10.1890001296997	64.8784484863281	0
2011	4	7	14.76087474823	17.306999206543	12.4449996948242	73.8423156738281	0
2011	4	8	14.6105003356934	16.7759990692139	12.7760000228882	86.7723693847656	0
2011	4	9	15.4434995651245	18.4759998321533	11.1470003128052	82.5260238647461	0
2011	4	10	16.5753746032715	21.7779998779297	12.5030002593994	61.9931716918945	2.16840434497101e-19
2011	4	11	16.7171669006348	20.7089996337891	12.4720001220703	53.903205871582	0
2011	4	12	14.6241664886475	16.7159996032715	11.6090002059937	76.2286758422852	0.164999997615814
2011	4	13	13.2728748321533	16.0410003662109	9.8430004119873	63.6591110229492	0.201399993896484
2011	4	14	11.6391668319702	14.9160003662109	8.68299961090088	74.8831024169922	2.45520000457764
2011	4	15	11.4281253814697	14.914999961853	9.10099983215332	73.0509490966797	16.2022003173828
2011	4	16	12.2877912521362	16.2719993591309	7.8270001411438	62.7872009277344	0.0800000011920965
2011	4	17	12.300708770752	15.7950000762939	8.11499977111816	66.5548934936523	0
2011	4	18	12.2764587402344	15.4569997787476	8.30300045013428	65.9573593139648	-8.88178419700125e-16
2011	4	19	13.653208732605	17.5049991607666	8.81400012969971	60.7799644470215	0
2011	4	20	13.7350835800171	17.9050006866455	8.92599964141846	62.6523132324219	0
2011	4	21	13.7389583587646	16.5949993133545	10.1840000152588	66.9753723144531	0
2011	4	22	14.3668336868286	18.8759994506836	9.74899959564209	61.296745300293	0.0219999998807907
2011	4	23	14.927791595459	18.056999206543	13.581000328064	80.5653457641602	0.63600001335144
2011	4	24	14.7378330230713	16.7959995269775	12.4230003356934	81.3413391113281	-5.55111512312578e-17
2011	4	25	16.650333404541	21.2129993438721	12.2019996643066	68.100212097168	1.06599998474121
2011	4	26	16.7010841369629	20.0839996337891	12.6029996871948	63.918083190918	4.53199996948242
2011	4	27	15.2350835800171	17.9160003662109	11.8629999160767	73.8366165161133	3.74799995422363
2011	4	28	14.4183750152588	17.4799995422363	10.7810001373291	75.4158935546875	0.0779999971389771
2011	4	29	14.9048748016357	18.5919990539551	11.1090002059937	73.0958786010742	0.0540000021457672
2011	4	30	16.0157508850098	20.0200004577637	11.8450002670288	69.4374008178711	5.11279983520508
2011	5	1	15.8114166259766	18.4640007019043	12.7089996337891	72.9141387939453	0.965999984741211
2011	5	2	15.8406248092651	19.5130004882812	11.71399974823	75.1032638549805	1.11022302462516e-16
2011	5	3	16.6812915802002	19.2639999389648	13.8229999542236	77.338249206543	0.0280000001192093
2011	5	4	15.5823335647583	19.0109996795654	11.0170001983643	70.7013931274414	3.93800010681152
2011	5	5	14.7525835037231	19.5060005187988	10.1920003890991	58.172191619873	0
2011	5	6	15.2858333587646	18.9160003662109	10.628999710083	63.8427352905273	0
2011	5	7	14.8555002212524	17.5419998168945	11.1129999160767	74.8949661254883	0
