"nome_loc","lat","lon","alfa_l","alfa_u","alfa_a","MAE_sim","ME_sim","RMSE_sim","success_sim","ind_data_confronto"
Follonica,44.11793056,9.841513889,0.9,0,0,46.5793333333333,-42.6526666666667,61.8211035165177,1,1735
Follonica,44.11793056,9.841513889,0.9,0,1e-05,46.8386666666667,-43.08,62.1218922227369,1,1744
Follonica,44.11793056,9.841513889,0.9,0,2e-05,40.1433333333333,-31.9246666666667,53.8315031680645,1,1753
Follonica,44.11793056,9.841513889,0.9,0,3e-05,44.0906666666667,-36.5386666666667,58.2644772281247,1,1762
Follonica,44.11793056,9.841513889,0.9,0,4e-05,51.4,-48.4173333333333,67.9359166666156,1,1771
Follonica,44.11793056,9.841513889,0.9,0,5e-05,41.0133333333333,-33.2986666666667,56.3160169046072,1,1780
Follonica,44.11793056,9.841513889,1,0,0,50.6546666666667,-47.6626666666667,66.8910913849271,1,1789
Follonica,44.11793056,9.841513889,1,0,1e-05,54.972,-54.072,73.4334555907592,1,1798
Follonica,44.11793056,9.841513889,1,0,2e-05,53.264,-51.5613333333333,70.492839920094,1,1807
Follonica,44.11793056,9.841513889,1,0,3e-05,47.7726666666667,-44.21,63.1767880369576,1,1816
Follonica,44.11793056,9.841513889,1,0,4e-05,48.034,-44.0406666666667,63.6021021665165,1,1825
Follonica,44.11793056,9.841513889,1,0,5e-05,53.9386666666667,-52.0466666666667,72.1119886472885,1,1834
Follonica,44.11793056,9.841513889,1.1,0,0,50.7606666666667,-48.3713333333333,66.6337751194292,1,1843
Follonica,44.11793056,9.841513889,1.1,0,1e-05,50.2873333333333,-47.4913333333333,65.7088171658365,1,1852
Follonica,44.11793056,9.841513889,1.1,0,2e-05,58.856,-58.7853333333333,78.3592497837152,1,1861
Follonica,44.11793056,9.841513889,1.1,0,3e-05,53.3513333333333,-51.7606666666667,70.4527206950401,1,1870
Follonica,44.11793056,9.841513889,1.1,0,4e-05,50.9633333333333,-48.5953333333333,67.6929041086779,1,1879
Follonica,44.11793056,9.841513889,1.1,0,5e-05,54.5106666666667,-53.5573333333333,72.6533963418091,1,1888
Follonica,44.11793056,9.841513889,1.2,0,0,53.6393333333333,-52.8366666666667,70.9332774749154,1,1897
Follonica,44.11793056,9.841513889,1.2,0,1e-05,54.5606666666667,-53.4806666666667,71.362118335524,1,1906
Follonica,44.11793056,9.841513889,1.2,0,2e-05,62.3693333333333,-62.248,81.7987043092167,1,1915
Follonica,44.11793056,9.841513889,1.2,0,3e-05,61.5853333333333,-61.4906666666667,80.8188235499627,1,1924
Follonica,44.11793056,9.841513889,1.2,0,4e-05,53.1753333333333,-51.774,69.7116842430306,1,1933
Follonica,44.11793056,9.841513889,1.2,0,5e-05,55.2293333333333,-53.8746666666667,72.9473046337789,1,1942
Follonica,44.11793056,9.841513889,1.3,0,0,57.1073333333333,-57.0513333333333,74.8646523623354,1,1951
Follonica,44.11793056,9.841513889,1.3,0,1e-05,56.21,-55.6793333333333,74.4281899103648,1,1960
Follonica,44.11793056,9.841513889,1.3,0,2e-05,62.9853333333333,-62.916,83.0838127836383,1,1969
Follonica,44.11793056,9.841513889,1.3,0,3e-05,59.7273333333333,-59.602,78.8567789518864,1,1978
Follonica,44.11793056,9.841513889,1.3,0,4e-05,56.068,-55.8026666666667,74.7136862071914,1,1987
Follonica,44.11793056,9.841513889,1.3,0,5e-05,52.664,-51.656,69.9420297103251,1,1996
Follonica,44.11793056,9.841513889,1.4,0,0,62.8913333333333,-62.7886666666667,82.0076727304626,1,2005
Follonica,44.11793056,9.841513889,1.4,0,1e-05,62.9006666666667,-62.8686666666667,82.0323790544522,1,2014
Follonica,44.11793056,9.841513889,1.4,0,2e-05,65.0106666666667,-64.9306666666667,84.885311332409,1,2023
