"nome_loc","lat","lon","alfa_l","alfa_u","alfa_a","MAE_sim","ME_sim","RMSE_sim","success_sim","ind_data_confronto"
Migliarino,44.11793056,9.841513889,0.5,0,0,64.314,59.19,106.319585213638,1,5299
Migliarino,44.11793056,9.841513889,0.5,0,1e-05,57.8333333333333,46.7693333333333,95.6740547205284,1,5308
Migliarino,44.11793056,9.841513889,0.5,0,2e-05,66.8533333333333,59.8866666666667,111.368895478046,1,5317
Migliarino,44.11793056,9.841513889,0.5,0,3e-05,72.3446666666667,65.0673333333333,120.765467194338,1,5326
Migliarino,44.11793056,9.841513889,0.5,0,4e-05,72.718,66.6126666666667,120.571589854327,1,5335
Migliarino,44.11793056,9.841513889,0.5,0,5e-05,76.876,69.3826666666667,126.989130978469,1,5344
Migliarino,44.11793056,9.841513889,0.6,0,0,49.352,36.472,81.1402525671856,1,5353
Migliarino,44.11793056,9.841513889,0.6,0,1e-05,49.6746666666667,40.5506666666667,83.9981709324673,1,5362
Migliarino,44.11793056,9.841513889,0.6,0,2e-05,50.8366666666667,41.5273333333333,85.4270362356087,1,5371
Migliarino,44.11793056,9.841513889,0.6,0,3e-05,59.732,54.748,100.04022137787,1,5380
Migliarino,44.11793056,9.841513889,0.6,0,4e-05,61.2713333333333,54.4646666666667,103.009831828488,1,5389
Migliarino,44.11793056,9.841513889,0.6,0,5e-05,58.266,50.338,96.8238275770312,1,5398
Migliarino,44.11793056,9.841513889,0.7,0,0,41.2633333333333,28.8446666666667,67.7441816443794,1,5407
Migliarino,44.11793056,9.841513889,0.7,0,1e-05,42.6393333333333,32.0793333333333,70.1513007719743,1,5416
Migliarino,44.11793056,9.841513889,0.7,0,2e-05,40.394,25.362,63.4626377222588,1,5425
Migliarino,44.11793056,9.841513889,0.7,0,3e-05,44.0666666666667,34.0146666666667,72.7279353939507,1,5434
Migliarino,44.11793056,9.841513889,0.7,0,4e-05,48.304,38.072,79.0288544773363,1,5443
Migliarino,44.11793056,9.841513889,0.7,0,5e-05,47.204,36.6173333333333,76.9218571452007,1,5452
Migliarino,44.11793056,9.841513889,0.8,0,0,35.2393333333333,23.7873333333333,56.6107493914951,1,5461
Migliarino,44.11793056,9.841513889,0.8,0,1e-05,38.15,27.182,62.8198218187009,1,5470
Migliarino,44.11793056,9.841513889,0.8,0,2e-05,37.8613333333333,22.9386666666667,59.5712026625841,1,5479
Migliarino,44.11793056,9.841513889,0.8,0,3e-05,35.6593333333333,16.3113333333333,53.9962093731279,1,5488
Migliarino,44.11793056,9.841513889,0.8,0,4e-05,32.378,10.2673333333333,48.3595512799695,1,5497
Migliarino,44.11793056,9.841513889,0.8,0,5e-05,38.6633333333333,22.5553333333333,58.716935773818,1,5506
Migliarino,44.11793056,9.841513889,0.9,0,0,33.3093333333333,17.468,52.1105686017721,1,5515
Migliarino,44.11793056,9.841513889,0.9,0,1e-05,32.624,15.96,50.3370214984293,1,5524
Migliarino,44.11793056,9.841513889,0.9,0,2e-05,34.0793333333333,23.102,55.1671422738813,1,5533
Migliarino,44.11793056,9.841513889,0.9,0,3e-05,34.066,19.2473333333333,53.676397171693,1,5542
Migliarino,44.11793056,9.841513889,0.9,0,4e-05,34.0846666666667,22.562,54.4185920435287,1,5551
Migliarino,44.11793056,9.841513889,0.9,0,5e-05,33.9206666666667,19.4166666666667,52.1784922485628,1,5560
Migliarino,44.11793056,9.841513889,1,0,0,28.6113333333333,13.7726666666667,44.6900497501028,1,5569
Migliarino,44.11793056,9.841513889,1,0,1e-05,32.3573333333333,21.72,53.6045438372532,1,5578
Migliarino,44.11793056,9.841513889,1,0,2e-05,28.036,12.3933333333333,42.956148492775,1,5587
Migliarino,44.11793056,9.841513889,1,0,3e-05,31.044,21.976,51.4721169825632,1,5596
Migliarino,44.11793056,9.841513889,1,0,4e-05,27.364,7.52933333333333,40.5362228136762,1,5605
Migliarino,44.11793056,9.841513889,1,0,5e-05,32.756,16.6826666666667,50.4777593269221,1,5614
Migliarino,44.11793056,9.841513889,1.1,0,0,25.0346666666667,7.524,36.8615586575862,1,5623
Migliarino,44.11793056,9.841513889,1.1,0,1e-05,24.4433333333333,10.3646666666667,36.7943762007185,1,5632
Migliarino,44.11793056,9.841513889,1.1,0,2e-05,25.9666666666667,7.59466666666667,38.6896744192384,1,5641
Migliarino,44.11793056,9.841513889,1.1,0,3e-05,23.2206666666667,-0.135333333333334,34.0614004409684,1,5650
Migliarino,44.11793056,9.841513889,1.1,0,4e-05,25.78,11.4333333333333,38.7181800536475,1,5659
Migliarino,44.11793056,9.841513889,1.1,0,5e-05,27.75,12.0286666666667,42.0933475345768,1,5668
Migliarino,44.11793056,9.841513889,1.2,0,0,21.924,4.15466666666667,32.1250697534911,1,5677
Migliarino,44.11793056,9.841513889,1.2,0,1e-05,25.614,9.766,39.2943773755652,1,5686
Migliarino,44.11793056,9.841513889,1.2,0,2e-05,23.4786666666667,2.88933333333333,34.3694061630398,1,5695
Migliarino,44.11793056,9.841513889,1.2,0,3e-05,24.9806666666667,8.16866666666667,38.2650794676643,1,5704
Migliarino,44.11793056,9.841513889,1.2,0,4e-05,23.6866666666667,5.97066666666667,35.7401141576241,1,5713
Migliarino,44.11793056,9.841513889,1.2,0,5e-05,25.5293333333333,9.74133333333333,38.287531477841,1,5722
Migliarino,44.11793056,9.841513889,1.3,0,0,21.2226666666667,1.664,31.3893064593661,1,5731
Migliarino,44.11793056,9.841513889,1.3,0,1e-05,20.9213333333333,-2.57066666666667,31.1977866736301,1,5740
