"nome_loc","lat","lon","alfa_l","alfa_u","alfa_a","MAE_sim","ME_sim","RMSE_sim","success_sim","ind_data_confronto"
La Spezia,44.11793056,9.841513889,0.5,0,0,48.47,-12.7553333333333,71.7987417717052,1,6811
La Spezia,44.11793056,9.841513889,0.5,0,1e-05,46.0666666666667,-1.63733333333333,74.9159788919115,1,6820
La Spezia,44.11793056,9.841513889,0.5,0,2e-05,46.42,-13.7146666666667,68.2198211665789,1,6829
La Spezia,44.11793056,9.841513889,0.5,0,3e-05,45.1533333333333,2.60666666666667,78.0630710814446,1,6838
La Spezia,44.11793056,9.841513889,0.5,0,4e-05,45.4226666666667,-6.81466666666667,69.5682764867244,1,6847
La Spezia,44.11793056,9.841513889,0.5,0,5e-05,43.966,0.762,73.5858769964273,1,6856
La Spezia,44.11793056,9.841513889,0.6,0,0,47.48,-17.8066666666667,68.4086423390105,1,6865
La Spezia,44.11793056,9.841513889,0.6,0,1e-05,47.7266666666667,-14.3413333333333,70.0970513882955,1,6874
La Spezia,44.11793056,9.841513889,0.6,0,2e-05,47.4946666666667,-18.0413333333333,68.1330746896591,1,6883
La Spezia,44.11793056,9.841513889,0.6,0,3e-05,45.9266666666667,-11.6653333333333,68.2985301940435,1,6892
La Spezia,44.11793056,9.841513889,0.6,0,4e-05,45.1406666666667,-21.674,63.322932233644,1,6901
La Spezia,44.11793056,9.841513889,0.6,0,5e-05,44.824,-5.79866666666667,70.8856886355302,1,6910
La Spezia,44.11793056,9.841513889,0.7,0,0,48.9253333333333,-32.8973333333333,68.7992451508978,1,6919
La Spezia,44.11793056,9.841513889,0.7,0,1e-05,50.4173333333333,-31.3506666666667,70.1808013633358,1,6928
La Spezia,44.11793056,9.841513889,0.7,0,2e-05,50.2033333333333,-28.4326666666667,70.3332726382045,1,6937
La Spezia,44.11793056,9.841513889,0.7,0,3e-05,50.9506666666667,-26.3733333333333,70.9761242484635,1,6946
La Spezia,44.11793056,9.841513889,0.7,0,4e-05,49.524,-22.044,69.6491990860867,1,6955
La Spezia,44.11793056,9.841513889,0.7,0,5e-05,48.16,-36.4306666666667,68.0329296737984,1,6964
La Spezia,44.11793056,9.841513889,0.8,0,0,50.3406666666667,-34.4073333333333,71.1189129088271,1,6973
La Spezia,44.11793056,9.841513889,0.8,0,1e-05,50.1066666666667,-38.6133333333333,72.5157746516807,1,6982
La Spezia,44.11793056,9.841513889,0.8,0,2e-05,51.74,-38.2906666666667,74.2269129988129,1,6991
La Spezia,44.11793056,9.841513889,0.8,0,3e-05,51.2,-41.268,74.2908796555809,1,7000
La Spezia,44.11793056,9.841513889,0.8,0,4e-05,48.62,-29.156,69.3062733091313,1,7009
La Spezia,44.11793056,9.841513889,0.8,0,5e-05,50.7473333333333,-33.8766666666667,71.2725619950155,1,7018
La Spezia,44.11793056,9.841513889,0.9,0,0,53.754,-46.8726666666667,79.5711132677347,1,7027
La Spezia,44.11793056,9.841513889,0.9,0,1e-05,52.1093333333333,-40.24,76.191192491871,1,7036
