"anno"	"mese"	"giorno"	"tmed"	"tmax"	"tmin"	"urel"	"prec"
2012	3	1	11.5561685562134	12.2089881896973	10.8890113830566	85.3987503051758	0
2012	3	2	11.6286249160767	12.5470008850098	10.7200050354004	85.9775009155273	0
2012	3	3	10.750415802002	11.6279945373535	9.70801162719727	91.6004180908203	0
2012	3	4	9.78587436676025	11.2659950256348	8.26700210571289	97.2799987792969	0
2012	3	5	10.0497903823853	11.1309852600098	8.61301040649414	93.6158294677734	8.51205013020833
2012	3	6	10.1336278915405	11.5740089416504	8.93298721313477	80.2375030517578	16.8576002604167
2012	3	7	10.02916431427	11.9710121154785	8.45999526977539	64.786247253418	3.24
2012	3	8	9.81970882415771	11.8290138244629	8.01199722290039	58.0991668701172	0
2012	3	9	10.4596662521362	12.2430152893066	9.31198501586914	58.6025009155273	0
2012	3	10	10.309666633606	12.6050148010254	8.91501235961914	56.1666679382324	0
2012	3	11	10.7337942123413	12.4540138244629	8.81399917602539	59.3404159545898	0
2012	3	12	10.8390836715698	11.6180152893066	9.64999771118164	71.3179168701172	0
2012	3	13	11.0147123336792	12.0660133361816	10.3219947814941	74.0508346557617	0
2012	3	14	11.2759590148926	12.2569923400879	9.57400894165039	75.1637496948242	0
2012	3	15	11.1025819778442	11.7919960021973	10.1919898986816	86.1129150390625	0
2012	3	16	10.6288747787476	11.8460121154785	8.54199600219727	89.2275009155273	0
2012	3	17	11.5241279602051	12.0650062561035	10.3339881896973	89.6399993896484	0
2012	3	18	12.4858322143555	13.2200050354004	11.6250038146973	96.3558349609375	2.49363004557292
2012	3	19	12.8876256942749	13.7040138244629	11.799991607666	77.6062469482422	0.947399983723958
2012	3	20	12.1952934265137	12.997989654541	11.2770118713379	78.2079162597656	0
2012	3	21	12.835373878479	13.5480079650879	11.924991607666	83.5729141235352	0
2012	3	22	12.6847944259644	13.2280006408691	11.9670143127441	80.5679168701172	0
2012	3	23	12.3544998168945	13.028995513916	11.549015045166	76.6841659545898	0
2012	3	24	13.5019598007202	14.3999977111816	12.3859901428223	74.2908325195312	4.65719986979167
2012	3	25	13.7084999084473	14.5249977111816	12.2519874572754	75.617919921875	3.95580013020833
2012	3	26	14.4320869445801	15.7089881896973	13.3660011291504	69.7566680908203	1.92960009765625
2012	3	27	14.0959997177124	14.9910011291504	12.8530006408691	63.2374992370605	0
2012	3	28	13.677417755127	14.4129981994629	12.6409950256348	67.4049987792969	0
2012	3	29	12.7180414199829	13.5860023498535	11.8089942932129	81.0541687011719	0
2012	3	30	12.5875844955444	13.476993560791	11.6199989318848	89.1941680908203	0
2012	3	31	12.4508333206177	13.143985748291	11.726993560791	87.6141662597656	0
2012	4	1	13.0066652297974	15.0270118713379	11.2609901428223	73.3066635131836	0
2012	4	2	13.2299995422363	14.0340003967285	11.3160133361816	89.6137466430664	0
2012	4	3	14.149959564209	14.7510108947754	13.3869972229004	90.4958343505859	46.1715
2012	4	4	13.2947883605957	13.8160133361816	12.632999420166	88.9508361816406	16.0528515625
2012	4	5	13.5209579467773	14.5740089416504	11.8859901428223	93.5158309936523	2.33040006510417
2012	4	6	13.3648366928101	14.2349891662598	11.6900062561035	92.3874969482422	1.00845003255208
2012	4	7	13.5180826187134	14.4289894104004	12.0939979553223	82.0299987792969	2.01614990234375
2012	4	8	12.2434587478638	13.5530128479004	9.17599868774414	69.5995864868164	2.90759993489583
2012	4	9	9.91895771026611	11.5159950256348	7.91598892211914	57.4295845031738	0.9945
2012	4	10	11.9571685791016	13.4729957580566	10.1780128479004	78.1708374023438	0
2012	4	11	13.9891691207886	14.6520118713379	13.2080116271973	79.5420837402344	51.3118541666667
2012	4	12	13.9308776855469	14.320987701416	13.0360145568848	77.4312515258789	0
2012	4	13	13.3865804672241	14.2959938049316	12.8119850158691	75.8966674804688	0
2012	4	14	12.4318342208862	13.0839881896973	11.257999420166	82.8850021362305	18.5226002604167
2012	4	15	13.1908330917358	13.8249855041504	12.0249977111816	80.122917175293	8.64089973958333
2012	4	16	12.5846681594849	13.5570106506348	11.1189918518066	79.7916641235352	0
2012	4	17	13.0940017700195	13.9800148010254	12.1059913635254	72.8716659545898	3.96509993489583
2012	4	18	12.7675018310547	13.6610145568848	11.726993560791	80.0145797729492	1.88910009765625
2012	4	19	12.5412111282349	13.1470069885254	11.3190040588379	84.8491668701172	13.69980078125
2012	4	20	12.7765417098999	13.3509864807129	11.6990089416504	79.9562530517578	17.4972005208333
2012	4	21	13.8445014953613	14.4620094299316	12.9880104064941	78.9408340454102	2.38320003255208
2012	4	22	13.5384178161621	14.0000038146973	12.8379859924316	79.9220809936523	0
2012	4	23	12.9500398635864	14.0549964904785	11.1180152893066	80.1520843505859	0
2012	4	24	13.6577501296997	14.3219947814941	12.393009185791	73.6795806884766	0.902550048828125
2012	4	25	13.9710397720337	14.6269874572754	12.9050025939941	77.8395843505859	0
2012	4	26	14.047664642334	14.4119911193848	13.1499977111816	87.3670806884766	0
2012	4	27	14.7229614257812	15.1390113830566	14.2460060119629	83.6975021362305	0
2012	4	28	14.7964162826538	15.0929908752441	14.5119972229004	85.3537521362305	0
2012	4	29	15.3891630172729	16.3060035705566	15.0419960021973	87.2954177856445	0.814350016276042
2012	4	30	14.4870824813843	15.2150001525879	13.8049964904785	93.0379180908203	1.32254996744792
